quote_id,scrape_timestamp,data_type,source_name,origin,destination,route,route_weight,travel_date,advance_purchase_days,booking_window,airline,flight_number,departure_time,arrival_time,duration_minutes,stops,fare_class,base_fare_inr,taxes_inr,user_development_fee_inr,convenience_fee_inr,total_fare_inr,currency,availability,status,outlier_flag,duplicate_flag,missing_value_flag,exclusion_flag,collection_method,notes
APIX-009797,2026-07-27 19:59:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-09-10,45,T+45,SpiceJet,SG-2337,18:45,20:49,124,0,Economy Flex,15000,2606.41,0,99.0,17705.41,INR,65,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009798,2026-08-28 11:08:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-09-27,30,T+30,Akasa Air,QP-153,06:30,09:34,184,0,Economy,15000,2869.72,100,0.0,17969.72,INR,34,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009799,2026-07-16 04:21:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-07-23,7,T+7,SpiceJet,SG-1708,17:20,20:15,175,0,Economy,15000,2388.57,150,99.0,17637.57,INR,32,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009800,2026-07-29 15:52:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-08-05,7,T+7,Akasa Air,QP-8948,18:35,21:06,151,0,Economy,15000,2874.59,100,149.0,18123.59,INR,59,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009801,2026-07-01 00:13:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-15,45,T+45,Akasa Air,QP-8512,08:55,11:18,143,0,Economy,15000,2125.58,0,0.0,17125.58,INR,69,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009802,2026-08-08 05:22:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-23,15,T+15,IndiGo,6E-1823,16:35,19:02,147,0,Economy,15000,2681.55,150,0.0,17831.55,INR,15,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009803,2026-08-31 05:39:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-09-15,15,T+15,Air India,AI-8653,10:25,13:10,165,0,Economy,15000,2569.87,0,0.0,17569.87,INR,53,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009804,2026-07-18 03:52:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-02,15,T+15,IndiGo,6E-1670,15:40,17:41,121,0,Economy Flex,15000,2554.58,0,199.0,17753.58,INR,47,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009805,2026-07-10 02:37:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-07-17,7,T+7,IndiGo,6E-4430,12:25,15:16,171,0,Economy,15000,2682.42,0,199.0,17881.42,INR,28,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009806,2026-07-25 08:44:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-09-08,45,T+45,Air India,AI-5327,17:25,20:02,157,0,Economy,15000,2844.34,0,149.0,17993.34,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009807,2026-07-31 05:45:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-15,15,T+15,Air India Express,IX-1499,17:30,20:13,163,0,Economy,15000,2984.63,0,99.0,18083.63,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009808,2026-07-12 18:05:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-19,7,T+7,Air India,AI-7573,19:20,22:02,162,0,Economy,15000,1948.9,100,99.0,17147.9,INR,57,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009809,2026-08-20 01:40:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-10-04,45,T+45,Air India Express,IX-3208,19:05,21:30,145,0,Economy,15000,2101.96,0,199.0,17300.96,INR,48,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009810,2026-07-05 00:20:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-07-06,1,T+1,IndiGo,6E-6795,12:35,14:47,132,0,Economy,15000,2125.62,100,149.0,17374.62,INR,26,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009811,2026-09-01 13:12:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-09-02,1,T+1,Air India,AI-877,07:05,09:37,152,0,Economy,15000,2480.94,100,0.0,17580.94,INR,64,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009812,2026-09-07 16:25:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-10-07,30,T+30,Air India Express,IX-7018,14:30,17:12,162,0,Economy,15000,2814.22,0,99.0,17913.22,INR,40,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009813,2026-07-05 06:27:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-07-06,1,T+1,IndiGo,6E-1753,14:30,17:29,179,0,Economy,15000,1984.97,150,99.0,17233.97,INR,34,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009814,2026-07-10 09:24:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-08-09,30,T+30,Akasa Air,QP-7476,13:55,17:51,236,0,Economy,15000,2054.61,0,199.0,17253.61,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009815,2026-09-01 07:43:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-02,1,T+1,Air India Express,IX-2680,06:35,09:18,163,0,Economy,15000,2816.29,0,199.0,18015.29,INR,34,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009816,2026-08-29 15:43:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-09-13,15,T+15,Air India,AI-8417,09:40,12:34,174,0,Economy,15000,2242.27,100,149.0,17491.27,INR,36,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009817,2026-06-21 03:13:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-21,30,T+30,Akasa Air,QP-2368,06:50,09:59,189,0,Economy,15000,2780.1,100,99.0,40976.11,INR,52,Available,True,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009818,2026-08-03 18:28:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-08-18,15,T+15,Air India,AI-2015,17:30,20:12,162,1,Economy,15000,1890.11,0,0.0,16890.11,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009819,2026-06-14 11:03:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-06-15,1,T+1,IndiGo,6E-8832,19:50,22:15,145,0,Economy,15000,1865.66,100,0.0,16965.66,INR,16,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009820,2026-08-08 23:10:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-09-07,30,T+30,Air India,AI-2045,21:00,22:25,85,0,Economy,15000,2547.86,150,149.0,17846.86,INR,64,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009821,2026-08-21 02:10:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-20,30,T+30,SpiceJet,SG-4717,06:50,10:05,195,1,Economy,15000,1946.32,200,199.0,17345.32,INR,21,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009822,2026-07-30 09:26:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-08-29,30,T+30,SpiceJet,SG-722,21:10,00:16,186,0,Economy,15000,2311.55,0,99.0,17410.55,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009823,2026-08-18 13:32:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-10-02,45,T+45,Air India,AI-2245,09:40,11:56,136,0,Economy,15000,2391.8,150,149.0,17690.8,INR,58,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009824,2026-08-16 02:37:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-09-30,45,T+45,Air India Express,IX-6304,12:55,15:16,141,0,Economy,15000,2525.16,100,99.0,17724.16,INR,97,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009825,2026-09-05 12:30:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-10-20,45,T+45,SpiceJet,SG-2429,05:10,07:16,126,0,Economy Flex,15000,2652.08,100,99.0,17851.08,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009826,2026-06-18 18:16:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-02,45,T+45,Air India Express,IX-3197,20:25,23:27,182,0,Economy,15000,2953.4,0,99.0,18052.4,INR,53,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009827,2026-07-27 08:27:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-28,1,T+1,Air India Express,IX-8222,05:40,08:05,145,0,Economy,15000,2893.65,150,199.0,18242.65,INR,47,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009828,2026-07-13 14:06:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-27,45,T+45,Air India Express,IX-9021,21:00,23:52,172,1,Economy,15000,2132.92,150,149.0,17431.92,INR,12,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009829,2026-09-08 19:21:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-10-08,30,T+30,Air India Express,IX-3252,16:40,19:21,161,0,Economy Flex,15000,2050.4,0,0.0,17050.4,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009830,2026-07-20 07:42:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-04,15,T+15,Air India Express,IX-9923,13:20,16:00,160,0,Economy Flex,15000,2286.79,0,0.0,17286.79,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009831,2026-08-22 01:22:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-09-06,15,T+15,SpiceJet,SG-819,16:05,18:26,141,0,Economy,15000,2919.51,0,0.0,17919.51,INR,54,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009832,2026-09-03 11:20:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-18,15,T+15,Air India Express,IX-6752,05:50,08:43,173,0,Economy,15000,2144.07,0,149.0,17293.07,INR,36,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009833,2026-07-06 16:53:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-07-13,7,T+7,IndiGo,6E-4259,20:25,22:34,129,0,Economy,15000,2318.77,0,99.0,17417.77,INR,12,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009834,2026-08-21 00:36:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-20,30,T+30,Akasa Air,QP-1793,14:35,17:08,153,0,Economy,15000,2910.13,150,149.0,18209.13,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009835,2026-08-22 09:22:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-23,1,T+1,Air India,AI-2010,09:10,12:02,172,0,Economy,15000,2546.82,100,149.0,17795.82,INR,18,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009836,2026-07-26 20:37:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-02,7,T+7,Air India Express,IX-6947,18:00,19:58,118,0,Economy,15000,2496.38,0,199.0,17695.38,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009837,2026-08-14 19:25:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-08-29,15,T+15,IndiGo,6E-1918,10:20,12:57,157,0,Economy,15000,2263.63,0,99.0,17362.63,INR,17,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009838,2026-07-19 16:50:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-26,7,T+7,Air India Express,IX-8119,20:05,22:54,169,0,Economy,15000,2441.49,150,149.0,17740.49,INR,60,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009839,2026-08-05 10:11:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-04,30,T+30,IndiGo,6E-8473,19:35,21:42,127,0,Economy,15000,2142.37,0,149.0,17291.37,INR,59,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009840,2026-08-02 20:31:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-08-03,1,T+1,SpiceJet,SG-2877,18:35,20:32,117,0,Economy,15000,2911.15,0,149.0,18060.15,INR,69,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009841,2026-08-13 12:34:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-09-12,30,T+30,Air India Express,IX-2664,11:40,14:37,177,0,Economy,15000,2648.63,100,99.0,17847.63,INR,93,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009842,2026-07-12 23:18:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-07-13,1,T+1,Air India,AI-2852,06:35,09:46,191,0,Economy,15000,1936.24,150,99.0,17185.24,INR,86,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009843,2026-07-15 00:19:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-14,30,T+30,Akasa Air,QP-3119,16:20,18:27,127,0,Economy,15000,2372.33,0,0.0,17372.33,INR,39,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009844,2026-06-21 01:22:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-06-28,7,T+7,Akasa Air,QP-4861,07:10,10:06,176,0,Economy Flex,15000,2858.77,150,99.0,18107.77,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009845,2026-09-06 22:32:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-09-21,15,T+15,Air India,AI-6449,07:10,10:06,176,0,Economy,15000,2973.81,0,99.0,18072.81,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009846,2026-06-21 02:21:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-08-05,45,T+45,IndiGo,6E-8844,13:05,15:11,126,0,Economy,15000,2529.01,0,199.0,17728.01,INR,54,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009847,2026-08-16 18:39:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-08-31,15,T+15,Akasa Air,QP-7744,12:55,15:46,171,0,Economy,15000,2495.21,200,149.0,17844.21,INR,58,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009848,2026-07-11 09:31:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-07-18,7,T+7,Air India Express,IX-2320,16:10,18:41,151,0,Economy,15000,2348.02,0,0.0,17348.02,INR,30,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009849,2026-07-06 07:25:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-07-21,15,T+15,Air India Express,IX-7074,05:55,08:42,167,0,Economy,15000,1870.95,150,0.0,17020.95,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009850,2026-08-04 08:04:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-08-11,7,T+7,Air India Express,IX-1460,13:50,16:27,157,1,Economy,15000,2364.03,0,99.0,17463.03,INR,75,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009851,2026-07-24 08:53:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-31,7,T+7,Air India,AI-8203,16:05,18:05,120,0,Economy,15000,2566.38,0,0.0,17566.38,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009852,2026-07-10 23:32:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-07-17,7,T+7,IndiGo,6E-5488,13:55,15:44,109,0,Economy,15000,2627.02,0,199.0,17826.02,INR,50,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009853,2026-06-22 15:34:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-07-07,15,T+15,SpiceJet,SG-5055,11:35,14:09,154,0,Economy,15000,2671.1,100,149.0,17920.1,INR,99,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009854,2026-07-02 05:55:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-16,45,T+45,Air India,AI-3166,11:40,14:19,159,0,Economy,15000,2811.81,0,99.0,17910.81,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009855,2026-07-03 21:10:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-07-04,1,T+1,Akasa Air,QP-7301,11:15,14:32,197,0,Economy,15000,2899.78,0,149.0,18048.78,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009856,2026-08-18 01:40:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-08-25,7,T+7,Air India Express,IX-7956,06:35,09:20,165,0,Economy,15000,1909.09,0,149.0,17058.09,INR,82,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009857,2026-09-11 15:23:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-09-26,15,T+15,IndiGo,6E-1756,20:10,23:18,188,0,Economy,15000,2511.35,100,149.0,17760.35,INR,69,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009858,2026-06-20 18:13:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-06-27,7,T+7,Air India Express,IX-1909,16:00,17:24,84,0,Economy,15000,2464.28,0,149.0,17613.28,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009859,2026-07-15 14:53:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-08-14,30,T+30,Air India,AI-3511,06:35,09:13,158,0,Economy,15000,2455.46,150,149.0,17754.46,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009860,2026-06-26 10:11:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-26,30,T+30,Akasa Air,QP-1739,09:10,11:17,127,0,Economy,15000,1894.17,0,149.0,17043.17,INR,41,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009861,2026-07-19 05:25:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-07-26,7,T+7,Akasa Air,QP-7513,16:50,19:35,165,0,Economy Flex,15000,2770.47,0,149.0,17919.47,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009862,2026-08-14 07:01:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-09-13,30,T+30,Air India,AI-9977,21:15,23:51,156,1,Economy,15000,2657.3,100,149.0,17906.3,INR,42,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009863,2026-09-08 18:59:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-09-23,15,T+15,SpiceJet,SG-4706,18:15,20:58,163,0,Economy Flex,15000,2868.21,0,0.0,17868.21,INR,53,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009864,2026-07-18 00:59:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-25,7,T+7,Air India,AI-4177,14:00,15:24,84,0,Economy,15000,2049.8,0,99.0,17148.8,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009865,2026-07-10 00:20:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-08-24,45,T+45,Akasa Air,QP-1073,13:30,15:36,126,0,Economy,15000,2437.17,0,149.0,17586.17,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009866,2026-07-03 11:54:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-07-10,7,T+7,Air India,AI-3801,11:45,15:11,206,0,Economy Flex,15000,2822.11,0,149.0,17971.11,INR,14,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009867,2026-07-31 12:14:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-09-14,45,T+45,SpiceJet,SG-3320,17:35,20:17,162,0,Economy Flex,15000,2116.21,0,0.0,17116.21,INR,77,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009868,2026-07-23 23:42:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-07-24,1,T+1,IndiGo,6E-247,09:25,12:25,180,0,Economy,15000,2151.42,0,199.0,17350.42,INR,1,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009869,2026-08-05 09:09:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-12,7,T+7,Air India,AI-3921,05:05,08:16,191,0,Economy Flex,15000,1980.75,0,99.0,17079.75,INR,33,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009870,2026-07-05 12:06:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-07-20,15,T+15,Akasa Air,QP-7316,14:00,16:30,150,0,Economy,15000,2611.88,150,149.0,17910.88,INR,35,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009871,2026-08-21 08:31:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-08-22,1,T+1,Akasa Air,QP-6379,09:15,11:15,120,0,Economy Flex,15000,2188.45,100,199.0,17487.45,INR,48,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009872,2026-06-26 15:44:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-06-27,1,T+1,Air India Express,IX-1401,07:30,10:32,182,0,Economy,15000,2584.06,150,99.0,17833.06,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009873,2026-07-11 18:23:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-07-12,1,T+1,Air India Express,IX-5210,14:55,17:58,183,0,Economy,15000,2769.51,150,0.0,17919.51,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009874,2026-06-18 20:06:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-06-25,7,T+7,Akasa Air,QP-9597,10:15,13:36,201,0,Economy,15000,2091.13,0,0.0,17091.13,INR,39,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009875,2026-06-25 17:03:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-07-25,30,T+30,Air India,AI-3227,13:40,16:22,162,0,Economy Flex,15000,1944.71,0,99.0,17043.71,INR,20,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009876,2026-06-30 05:32:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-15,15,T+15,SpiceJet,SG-9403,17:00,19:21,141,0,Economy,15000,2702.59,0,0.0,17702.59,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-009877,2026-07-28 05:42:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-07-29,1,T+1,IndiGo,6E-9849,09:55,12:30,155,0,Economy,15000,2675.11,100,0.0,17775.11,INR,48,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
